comp, swap, thresh, size, cpu_time, -->, time
1570000, 0, 240, 158, 0.009605, -->, 0.012s
6170000, 0, -1, 158, 0.171129, -->, 0.173s
1570000, 0, 240, 158, 0.007105, -->, 0.012s
6170000, 0, -1, 158, 0.165377, -->, 0.170s
1570000, 0, 240, 158, 0.010275, -->, 0.012s
6170000, 0, -1, 158, 0.168272, -->, 0.172s
1570000, 0, 240, 158, 0.007818, -->, 0.012s
6170000, 0, -1, 158, 0.170145, -->, 0.172s
1570000, 0, 240, 158, 0.009374, -->, 0.012s
6170000, 0, -1, 158, 0.167646, -->, 0.171s
1570000, 0, 240, 158, 0.009332, -->, 0.012s
6170000, 0, -1, 158, 0.167264, -->, 0.171s
1570000, 0, 240, 158, 0.010812, -->, 0.013s
6170000, 0, -1, 158, 0.167863, -->, 0.173s
1570000, 0, 240, 158, 0.009013, -->, 0.012s
6170000, 0, -1, 158, 0.171362, -->, 0.174s
1570000, 0, 240, 158, 0.006831, -->, 0.012s
6170000, 0, -1, 158, 0.174593, -->, 0.179s
1570000, 0, 240, 158, 0.010607, -->, 0.012s
6170000, 0, -1, 158, 0.167707, -->, 0.173s
 
1560000, 0, 240, 157, 0.010314, -->, 0.012s
6130000, 0, -1, 157, 0.183694, -->, 0.186s
1560000, 0, 240, 157, 0.008275, -->, 0.012s
6130000, 0, -1, 157, 0.165980, -->, 0.170s
1560000, 0, 240, 157, 0.006796, -->, 0.012s
6130000, 0, -1, 157, 0.165293, -->, 0.168s
1560000, 0, 240, 157, 0.008527, -->, 0.013s
6130000, 0, -1, 157, 0.173552, -->, 0.178s
1560000, 0, 240, 157, 0.008226, -->, 0.012s
6130000, 0, -1, 157, 0.166110, -->, 0.169s
1560000, 0, 240, 157, 0.009007, -->, 0.012s
6130000, 0, -1, 157, 0.171658, -->, 0.177s
1560000, 0, 240, 157, 0.009262, -->, 0.012s
6130000, 0, -1, 157, 0.163725, -->, 0.169s
1560000, 0, 240, 157, 0.010326, -->, 0.012s
6130000, 0, -1, 157, 0.164630, -->, 0.168s
1560000, 0, 240, 157, 0.008565, -->, 0.012s
6130000, 0, -1, 157, 0.166940, -->, 0.172s
1560000, 0, 240, 157, 0.007728, -->, 0.012s
6130000, 0, -1, 157, 0.174045, -->, 0.176s
 
1550000, 0, 240, 156, 0.010703, -->, 0.014s
6080000, 0, -1, 156, 0.166999, -->, 0.169s
1550000, 0, 240, 156, 0.008383, -->, 0.013s
6080000, 0, -1, 156, 0.205618, -->, 0.209s
1550000, 0, 240, 156, 0.010030, -->, 0.012s
6080000, 0, -1, 156, 0.164292, -->, 0.169s
1550000, 0, 240, 156, 0.008680, -->, 0.013s
6080000, 0, -1, 156, 0.166242, -->, 0.169s
1550000, 0, 240, 156, 0.011501, -->, 0.013s
6080000, 0, -1, 156, 0.164474, -->, 0.168s
1550000, 0, 240, 156, 0.010284, -->, 0.012s
6080000, 0, -1, 156, 0.164648, -->, 0.168s
1550000, 0, 240, 156, 0.006900, -->, 0.012s
6080000, 0, -1, 156, 0.165392, -->, 0.167s
1550000, 0, 240, 156, 0.010051, -->, 0.012s
6080000, 0, -1, 156, 0.164538, -->, 0.169s
1550000, 0, 240, 156, 0.009072, -->, 0.014s
6080000, 0, -1, 156, 0.164728, -->, 0.166s
1550000, 0, 240, 156, 0.009250, -->, 0.012s
6080000, 0, -1, 156, 0.163649, -->, 0.168s
 
1540000, 0, 240, 155, 0.009606, -->, 0.013s
6040000, 0, -1, 155, 0.162347, -->, 0.167s
1540000, 0, 240, 155, 0.009621, -->, 0.013s
6040000, 0, -1, 155, 0.162957, -->, 0.168s
1540000, 0, 240, 155, 0.008591, -->, 0.012s
6040000, 0, -1, 155, 0.166965, -->, 0.170s
1540000, 0, 240, 155, 0.008349, -->, 0.012s
6040000, 0, -1, 155, 0.162977, -->, 0.166s
1540000, 0, 240, 155, 0.007991, -->, 0.012s
6040000, 0, -1, 155, 0.162394, -->, 0.167s
1540000, 0, 240, 155, 0.007819, -->, 0.012s
6040000, 0, -1, 155, 0.161904, -->, 0.166s
1540000, 0, 240, 155, 0.009799, -->, 0.014s
6040000, 0, -1, 155, 0.169843, -->, 0.173s
1540000, 0, 240, 155, 0.008592, -->, 0.012s
6040000, 0, -1, 155, 0.163239, -->, 0.166s
1540000, 0, 240, 155, 0.008634, -->, 0.012s
6040000, 0, -1, 155, 0.163037, -->, 0.168s
1540000, 0, 240, 155, 0.007344, -->, 0.012s
6040000, 0, -1, 155, 0.165850, -->, 0.168s
 
1530000, 0, 240, 154, 0.010080, -->, 0.012s
5990000, 0, -1, 154, 0.163897, -->, 0.169s
1530000, 0, 240, 154, 0.009180, -->, 0.013s
5990000, 0, -1, 154, 0.187094, -->, 0.191s
1530000, 0, 240, 154, 0.008175, -->, 0.013s
5990000, 0, -1, 154, 0.169414, -->, 0.174s
1530000, 0, 240, 154, 0.010197, -->, 0.012s
5990000, 0, -1, 154, 0.176495, -->, 0.179s
1530000, 0, 240, 154, 0.009930, -->, 0.012s
5990000, 0, -1, 154, 0.167691, -->, 0.171s
1530000, 0, 240, 154, 0.008586, -->, 0.012s
5990000, 0, -1, 154, 0.167072, -->, 0.169s
1530000, 0, 240, 154, 0.010608, -->, 0.012s
5990000, 0, -1, 154, 0.164551, -->, 0.169s
1530000, 0, 240, 154, 0.009187, -->, 0.013s
5990000, 0, -1, 154, 0.166139, -->, 0.169s
1530000, 0, 240, 154, 0.009028, -->, 0.012s
5990000, 0, -1, 154, 0.163763, -->, 0.167s
1530000, 0, 240, 154, 0.006570, -->, 0.012s
5990000, 0, -1, 154, 0.161302, -->, 0.166s
 
1520000, 0, 240, 153, 0.007686, -->, 0.012s
5940000, 0, -1, 153, 0.160840, -->, 0.166s
1520000, 0, 240, 153, 0.006409, -->, 0.012s
5940000, 0, -1, 153, 0.165028, -->, 0.167s
1520000, 0, 240, 153, 0.007682, -->, 0.012s
5940000, 0, -1, 153, 0.162154, -->, 0.166s
1520000, 0, 240, 153, 0.008959, -->, 0.012s
5940000, 0, -1, 153, 0.163938, -->, 0.166s
1520000, 0, 240, 153, 0.009779, -->, 0.012s
5940000, 0, -1, 153, 0.160686, -->, 0.165s
1520000, 0, 240, 153, 0.008496, -->, 0.012s
5940000, 0, -1, 153, 0.170956, -->, 0.173s
1520000, 0, 240, 153, 0.008862, -->, 0.012s
5940000, 0, -1, 153, 0.167283, -->, 0.170s
1520000, 0, 240, 153, 0.009281, -->, 0.013s
5940000, 0, -1, 153, 0.166367, -->, 0.168s
1520000, 0, 240, 153, 0.007424, -->, 0.012s
5940000, 0, -1, 153, 0.161890, -->, 0.165s
1520000, 0, 240, 153, 0.009434, -->, 0.012s
5940000, 0, -1, 153, 0.163394, -->, 0.166s
 
1510000, 0, 240, 152, 0.009037, -->, 0.012s
5880000, 0, -1, 152, 0.167240, -->, 0.171s
1510000, 0, 240, 152, 0.007455, -->, 0.012s
5880000, 0, -1, 152, 0.165862, -->, 0.169s
1510000, 0, 240, 152, 0.009118, -->, 0.012s
5880000, 0, -1, 152, 0.166985, -->, 0.171s
1510000, 0, 240, 152, 0.006218, -->, 0.011s
5880000, 0, -1, 152, 0.161050, -->, 0.163s
1510000, 0, 240, 152, 0.008461, -->, 0.012s
5880000, 0, -1, 152, 0.163028, -->, 0.165s
1510000, 0, 240, 152, 0.013593, -->, 0.016s
5880000, 0, -1, 152, 0.167225, -->, 0.171s
1510000, 0, 240, 152, 0.007999, -->, 0.012s
5880000, 0, -1, 152, 0.166666, -->, 0.169s
1510000, 0, 240, 152, 0.009489, -->, 0.012s
5880000, 0, -1, 152, 0.167908, -->, 0.170s
1510000, 0, 240, 152, 0.006383, -->, 0.012s
5880000, 0, -1, 152, 0.160872, -->, 0.164s
1510000, 0, 240, 152, 0.008216, -->, 0.013s
5880000, 0, -1, 152, 0.161613, -->, 0.166s
 
1500000, 0, 240, 151, 0.007640, -->, 0.012s
5840000, 0, -1, 151, 0.163264, -->, 0.166s
1500000, 0, 240, 151, 0.008453, -->, 0.012s
5840000, 0, -1, 151, 0.162442, -->, 0.166s
1500000, 0, 240, 151, 0.009975, -->, 0.012s
5840000, 0, -1, 151, 0.160316, -->, 0.164s
1500000, 0, 240, 151, 0.007999, -->, 0.012s
5840000, 0, -1, 151, 0.158792, -->, 0.164s
1500000, 0, 240, 151, 0.006118, -->, 0.011s
5840000, 0, -1, 151, 0.161246, -->, 0.166s
1500000, 0, 240, 151, 0.007433, -->, 0.012s
5840000, 0, -1, 151, 0.162077, -->, 0.167s
1500000, 0, 240, 151, 0.007999, -->, 0.012s
5840000, 0, -1, 151, 0.158923, -->, 0.164s
1500000, 0, 240, 151, 0.010062, -->, 0.011s
5840000, 0, -1, 151, 0.160913, -->, 0.163s
1500000, 0, 240, 151, 0.011593, -->, 0.014s
5840000, 0, -1, 151, 0.164553, -->, 0.167s
1500000, 0, 240, 151, 0.009131, -->, 0.012s
5840000, 0, -1, 151, 0.158566, -->, 0.164s
 
1490000, 0, 240, 150, 0.010439, -->, 0.012s
5790000, 0, -1, 150, 0.163644, -->, 0.166s
1490000, 0, 240, 150, 0.009528, -->, 0.013s
5790000, 0, -1, 150, 0.162009, -->, 0.166s
1490000, 0, 240, 150, 0.009468, -->, 0.012s
5790000, 0, -1, 150, 0.164310, -->, 0.167s
1490000, 0, 240, 150, 0.006883, -->, 0.012s
5790000, 0, -1, 150, 0.161066, -->, 0.165s
1490000, 0, 240, 150, 0.006290, -->, 0.012s
5790000, 0, -1, 150, 0.165065, -->, 0.168s
1490000, 0, 240, 150, 0.006888, -->, 0.012s
5790000, 0, -1, 150, 0.160735, -->, 0.164s
1490000, 0, 240, 150, 0.008793, -->, 0.012s
5790000, 0, -1, 150, 0.159231, -->, 0.164s
1490000, 0, 240, 150, 0.006915, -->, 0.011s
5790000, 0, -1, 150, 0.157651, -->, 0.162s
1490000, 0, 240, 150, 0.006742, -->, 0.011s
5790000, 0, -1, 150, 0.157601, -->, 0.163s
1490000, 0, 240, 150, 0.010023, -->, 0.012s
5790000, 0, -1, 150, 0.164683, -->, 0.167s
 
1480000, 0, 240, 149, 0.010555, -->, 0.013s
5740000, 0, -1, 149, 0.159348, -->, 0.165s
1480000, 0, 240, 149, 0.008899, -->, 0.012s
5740000, 0, -1, 149, 0.159733, -->, 0.162s
1480000, 0, 240, 149, 0.006468, -->, 0.012s
5740000, 0, -1, 149, 0.161131, -->, 0.163s
1480000, 0, 240, 149, 0.006930, -->, 0.011s
5740000, 0, -1, 149, 0.158058, -->, 0.163s
1480000, 0, 240, 149, 0.007992, -->, 0.013s
5740000, 0, -1, 149, 0.159592, -->, 0.163s
1480000, 0, 240, 149, 0.007062, -->, 0.011s
5740000, 0, -1, 149, 0.157518, -->, 0.163s
1480000, 0, 240, 149, 0.006730, -->, 0.011s
5740000, 0, -1, 149, 0.157679, -->, 0.161s
1480000, 0, 240, 149, 0.009368, -->, 0.012s
5740000, 0, -1, 149, 0.155903, -->, 0.161s
1480000, 0, 240, 149, 0.006425, -->, 0.012s
5740000, 0, -1, 149, 0.157017, -->, 0.161s
1480000, 0, 240, 149, 0.009484, -->, 0.012s
5740000, 0, -1, 149, 0.160375, -->, 0.164s
 
1470000, 0, 240, 148, 0.009333, -->, 0.012s
5680000, 0, -1, 148, 0.159215, -->, 0.161s
1470000, 0, 240, 148, 0.008704, -->, 0.012s
5680000, 0, -1, 148, 0.155655, -->, 0.159s
1470000, 0, 240, 148, 0.008069, -->, 0.013s
5680000, 0, -1, 148, 0.157011, -->, 0.160s
1470000, 0, 240, 148, 0.006904, -->, 0.011s
5680000, 0, -1, 148, 0.157911, -->, 0.160s
1470000, 0, 240, 148, 0.008093, -->, 0.013s
5680000, 0, -1, 148, 0.160176, -->, 0.164s
1470000, 0, 240, 148, 0.007930, -->, 0.011s
5680000, 0, -1, 148, 0.155014, -->, 0.159s
1470000, 0, 240, 148, 0.006398, -->, 0.011s
5680000, 0, -1, 148, 0.157202, -->, 0.159s
1470000, 0, 240, 148, 0.007483, -->, 0.012s
5680000, 0, -1, 148, 0.154174, -->, 0.159s
1470000, 0, 240, 148, 0.008505, -->, 0.011s
5680000, 0, -1, 148, 0.155139, -->, 0.160s
1470000, 0, 240, 148, 0.009907, -->, 0.012s
5680000, 0, -1, 148, 0.160769, -->, 0.163s
 
1460000, 0, 240, 147, 0.007843, -->, 0.014s
5630000, 0, -1, 147, 0.160830, -->, 0.164s
1460000, 0, 240, 147, 0.006871, -->, 0.011s
5630000, 0, -1, 147, 0.153596, -->, 0.159s
1460000, 0, 240, 147, 0.009257, -->, 0.013s
5630000, 0, -1, 147, 0.155121, -->, 0.158s
1460000, 0, 240, 147, 0.007959, -->, 0.011s
5630000, 0, -1, 147, 0.159022, -->, 0.162s
1460000, 0, 240, 147, 0.007575, -->, 0.012s
5630000, 0, -1, 147, 0.171828, -->, 0.174s
1460000, 0, 240, 147, 0.007423, -->, 0.012s
5630000, 0, -1, 147, 0.162144, -->, 0.166s
1460000, 0, 240, 147, 0.007884, -->, 0.011s
5630000, 0, -1, 147, 0.159068, -->, 0.162s
1460000, 0, 240, 147, 0.009800, -->, 0.011s
5630000, 0, -1, 147, 0.160530, -->, 0.164s
1460000, 0, 240, 147, 0.012991, -->, 0.015s
5630000, 0, -1, 147, 0.156307, -->, 0.158s
1460000, 0, 240, 147, 0.007999, -->, 0.013s
5630000, 0, -1, 147, 0.153743, -->, 0.158s
 
1450000, 0, 240, 146, 0.006349, -->, 0.012s
5570000, 0, -1, 146, 0.156322, -->, 0.161s
1450000, 0, 240, 146, 0.010819, -->, 0.012s
5570000, 0, -1, 146, 0.152785, -->, 0.157s
1450000, 0, 240, 146, 0.006755, -->, 0.012s
5570000, 0, -1, 146, 0.153459, -->, 0.158s
1450000, 0, 240, 146, 0.008994, -->, 0.011s
5570000, 0, -1, 146, 0.155758, -->, 0.159s
1450000, 0, 240, 146, 0.007445, -->, 0.013s
5570000, 0, -1, 146, 0.157043, -->, 0.161s
1450000, 0, 240, 146, 0.008261, -->, 0.011s
5570000, 0, -1, 146, 0.155096, -->, 0.159s
1450000, 0, 240, 146, 0.008243, -->, 0.012s
5570000, 0, -1, 146, 0.154601, -->, 0.157s
1450000, 0, 240, 146, 0.009227, -->, 0.011s
5570000, 0, -1, 146, 0.156106, -->, 0.160s
1450000, 0, 240, 146, 0.007079, -->, 0.011s
5570000, 0, -1, 146, 0.154223, -->, 0.157s
1450000, 0, 240, 146, 0.008065, -->, 0.013s
5570000, 0, -1, 146, 0.156854, -->, 0.159s
 
1440000, 0, 240, 145, 0.009004, -->, 0.013s
5510000, 0, -1, 145, 0.154118, -->, 0.156s
1440000, 0, 240, 145, 0.007254, -->, 0.011s
5510000, 0, -1, 145, 0.153914, -->, 0.155s
1440000, 0, 240, 145, 0.009076, -->, 0.011s
5510000, 0, -1, 145, 0.152110, -->, 0.156s
1440000, 0, 240, 145, 0.007999, -->, 0.013s
5510000, 0, -1, 145, 0.153227, -->, 0.156s
1440000, 0, 240, 145, 0.007654, -->, 0.011s
5510000, 0, -1, 145, 0.154782, -->, 0.160s
1440000, 0, 240, 145, 0.006295, -->, 0.011s
5510000, 0, -1, 145, 0.156956, -->, 0.161s
1440000, 0, 240, 145, 0.008109, -->, 0.013s
5510000, 0, -1, 145, 0.153634, -->, 0.159s
1440000, 0, 240, 145, 0.009572, -->, 0.011s
5510000, 0, -1, 145, 0.152605, -->, 0.156s
1440000, 0, 240, 145, 0.008431, -->, 0.013s
5510000, 0, -1, 145, 0.154212, -->, 0.156s
1440000, 0, 240, 145, 0.009381, -->, 0.012s
5510000, 0, -1, 145, 0.151695, -->, 0.157s
 
1430000, 0, 240, 144, 0.007918, -->, 0.012s
5440000, 0, -1, 144, 0.153010, -->, 0.157s
1430000, 0, 240, 144, 0.009343, -->, 0.012s
5440000, 0, -1, 144, 0.163355, -->, 0.167s
1430000, 0, 240, 144, 0.006661, -->, 0.011s
5440000, 0, -1, 144, 0.165938, -->, 0.170s
1430000, 0, 240, 144, 0.008066, -->, 0.011s
5440000, 0, -1, 144, 0.151332, -->, 0.154s
1430000, 0, 240, 144, 0.009517, -->, 0.011s
5440000, 0, -1, 144, 0.156388, -->, 0.159s
1430000, 0, 240, 144, 0.008539, -->, 0.011s
5440000, 0, -1, 144, 0.155456, -->, 0.158s
1430000, 0, 240, 144, 0.006970, -->, 0.011s
5440000, 0, -1, 144, 0.150011, -->, 0.155s
1430000, 0, 240, 144, 0.008136, -->, 0.011s
5440000, 0, -1, 144, 0.151543, -->, 0.154s
1430000, 0, 240, 144, 0.006364, -->, 0.012s
5440000, 0, -1, 144, 0.152387, -->, 0.157s
1430000, 0, 240, 144, 0.008545, -->, 0.012s
5440000, 0, -1, 144, 0.150997, -->, 0.155s
 
1420000, 0, 240, 143, 0.007575, -->, 0.013s
5400000, 0, -1, 143, 0.152632, -->, 0.156s
1420000, 0, 240, 143, 0.007228, -->, 0.013s
5400000, 0, -1, 143, 0.149063, -->, 0.154s
1420000, 0, 240, 143, 0.010556, -->, 0.013s
5400000, 0, -1, 143, 0.152335, -->, 0.155s
1420000, 0, 240, 143, 0.008534, -->, 0.012s
5400000, 0, -1, 143, 0.150632, -->, 0.155s
1420000, 0, 240, 143, 0.008258, -->, 0.011s
5400000, 0, -1, 143, 0.155084, -->, 0.159s
1420000, 0, 240, 143, 0.010629, -->, 0.012s
5400000, 0, -1, 143, 0.164975, -->, 0.168s
1420000, 0, 240, 143, 0.007653, -->, 0.014s
5400000, 0, -1, 143, 0.150810, -->, 0.155s
1420000, 0, 240, 143, 0.006254, -->, 0.011s
5400000, 0, -1, 143, 0.153475, -->, 0.158s
1420000, 0, 240, 143, 0.005708, -->, 0.011s
5400000, 0, -1, 143, 0.148938, -->, 0.154s
1420000, 0, 240, 143, 0.006420, -->, 0.011s
5400000, 0, -1, 143, 0.157621, -->, 0.159s
 
1410000, 0, 240, 142, 0.008199, -->, 0.011s
5350000, 0, -1, 142, 0.154128, -->, 0.159s
1410000, 0, 240, 142, 0.008456, -->, 0.011s
5350000, 0, -1, 142, 0.151740, -->, 0.156s
1410000, 0, 240, 142, 0.006355, -->, 0.011s
5350000, 0, -1, 142, 0.149869, -->, 0.152s
1410000, 0, 240, 142, 0.007320, -->, 0.012s
5350000, 0, -1, 142, 0.149506, -->, 0.154s
1410000, 0, 240, 142, 0.009208, -->, 0.011s
5350000, 0, -1, 142, 0.152465, -->, 0.158s
1410000, 0, 240, 142, 0.008593, -->, 0.012s
5350000, 0, -1, 142, 0.155062, -->, 0.158s
1410000, 0, 240, 142, 0.010064, -->, 0.012s
5350000, 0, -1, 142, 0.152127, -->, 0.155s
1410000, 0, 240, 142, 0.008954, -->, 0.011s
5350000, 0, -1, 142, 0.152261, -->, 0.157s
1410000, 0, 240, 142, 0.009166, -->, 0.011s
5350000, 0, -1, 142, 0.151871, -->, 0.156s
1410000, 0, 240, 142, 0.008487, -->, 0.012s
5350000, 0, -1, 142, 0.153570, -->, 0.157s
 
1400000, 0, 240, 141, 0.008311, -->, 0.012s
5300000, 0, -1, 141, 0.157532, -->, 0.159s
1400000, 0, 240, 141, 0.006965, -->, 0.015s
5300000, 0, -1, 141, 0.154045, -->, 0.157s
1400000, 0, 240, 141, 0.007840, -->, 0.011s
5300000, 0, -1, 141, 0.154656, -->, 0.159s
1400000, 0, 240, 141, 0.006162, -->, 0.011s
5300000, 0, -1, 141, 0.149859, -->, 0.152s
1400000, 0, 240, 141, 0.009274, -->, 0.011s
5300000, 0, -1, 141, 0.148667, -->, 0.153s
1400000, 0, 240, 141, 0.009174, -->, 0.013s
5300000, 0, -1, 141, 0.150478, -->, 0.154s
1400000, 0, 240, 141, 0.006934, -->, 0.011s
5300000, 0, -1, 141, 0.150148, -->, 0.154s
1400000, 0, 240, 141, 0.006781, -->, 0.011s
5300000, 0, -1, 141, 0.146339, -->, 0.151s
1400000, 0, 240, 141, 0.006045, -->, 0.011s
5300000, 0, -1, 141, 0.148330, -->, 0.152s
1400000, 0, 240, 141, 0.007913, -->, 0.013s
5300000, 0, -1, 141, 0.149905, -->, 0.154s
 
1390000, 0, 240, 140, 0.008000, -->, 0.012s
5240000, 0, -1, 140, 0.152622, -->, 0.155s
1390000, 0, 240, 140, 0.007411, -->, 0.011s
5240000, 0, -1, 140, 0.150122, -->, 0.153s
1390000, 0, 240, 140, 0.006316, -->, 0.011s
5240000, 0, -1, 140, 0.157448, -->, 0.161s
1390000, 0, 240, 140, 0.007415, -->, 0.011s
5240000, 0, -1, 140, 0.146481, -->, 0.152s
1390000, 0, 240, 140, 0.006982, -->, 0.012s
5240000, 0, -1, 140, 0.145954, -->, 0.152s
1390000, 0, 240, 140, 0.008647, -->, 0.011s
5240000, 0, -1, 140, 0.152096, -->, 0.156s
1390000, 0, 240, 140, 0.007297, -->, 0.011s
5240000, 0, -1, 140, 0.150036, -->, 0.153s
1390000, 0, 240, 140, 0.007683, -->, 0.012s
5240000, 0, -1, 140, 0.150121, -->, 0.154s
1390000, 0, 240, 140, 0.008477, -->, 0.012s
5240000, 0, -1, 140, 0.147118, -->, 0.153s
1390000, 0, 240, 140, 0.005675, -->, 0.011s
5240000, 0, -1, 140, 0.148837, -->, 0.152s
 
1380000, 0, 240, 139, 0.008906, -->, 0.012s
5190000, 0, -1, 139, 0.154798, -->, 0.157s
1380000, 0, 240, 139, 0.008461, -->, 0.011s
5190000, 0, -1, 139, 0.148210, -->, 0.153s
1380000, 0, 240, 139, 0.007999, -->, 0.011s
5190000, 0, -1, 139, 0.151128, -->, 0.155s
1380000, 0, 240, 139, 0.007604, -->, 0.011s
5190000, 0, -1, 139, 0.146307, -->, 0.148s
1380000, 0, 240, 139, 0.009154, -->, 0.012s
5190000, 0, -1, 139, 0.147171, -->, 0.153s
1380000, 0, 240, 139, 0.006854, -->, 0.011s
5190000, 0, -1, 139, 0.146486, -->, 0.149s
1380000, 0, 240, 139, 0.009563, -->, 0.011s
5190000, 0, -1, 139, 0.148073, -->, 0.153s
1380000, 0, 240, 139, 0.009867, -->, 0.013s
5190000, 0, -1, 139, 0.150669, -->, 0.153s
1380000, 0, 240, 139, 0.021828, -->, 0.026s
5190000, 0, -1, 139, 0.146126, -->, 0.151s
1380000, 0, 240, 139, 0.009430, -->, 0.011s
5190000, 0, -1, 139, 0.144959, -->, 0.149s
 
1370000, 0, 240, 138, 0.009377, -->, 0.012s
5130000, 0, -1, 138, 0.147042, -->, 0.150s
1370000, 0, 240, 138, 0.011289, -->, 0.013s
5130000, 0, -1, 138, 0.147980, -->, 0.153s
1370000, 0, 240, 138, 0.008733, -->, 0.011s
5130000, 0, -1, 138, 0.147274, -->, 0.151s
1370000, 0, 240, 138, 0.008959, -->, 0.012s
5130000, 0, -1, 138, 0.146389, -->, 0.151s
1370000, 0, 240, 138, 0.008303, -->, 0.011s
5130000, 0, -1, 138, 0.167361, -->, 0.170s
1370000, 0, 240, 138, 0.009308, -->, 0.011s
5130000, 0, -1, 138, 0.148853, -->, 0.151s
1370000, 0, 240, 138, 0.008794, -->, 0.011s
5130000, 0, -1, 138, 0.163903, -->, 0.166s
1370000, 0, 240, 138, 0.005526, -->, 0.011s
5130000, 0, -1, 138, 0.145029, -->, 0.150s
1370000, 0, 240, 138, 0.008945, -->, 0.014s
5130000, 0, -1, 138, 0.144660, -->, 0.149s
1370000, 0, 240, 138, 0.007737, -->, 0.011s
5130000, 0, -1, 138, 0.146960, -->, 0.150s
 
1360000, 0, 240, 137, 0.006751, -->, 0.012s
5070000, 0, -1, 137, 0.148528, -->, 0.151s
1360000, 0, 240, 137, 0.008574, -->, 0.011s
5070000, 0, -1, 137, 0.146921, -->, 0.152s
1360000, 0, 240, 137, 0.009286, -->, 0.011s
5070000, 0, -1, 137, 0.148242, -->, 0.151s
1360000, 0, 240, 137, 0.009172, -->, 0.011s
5070000, 0, -1, 137, 0.144317, -->, 0.146s
1360000, 0, 240, 137, 0.011060, -->, 0.015s
5070000, 0, -1, 137, 0.142436, -->, 0.148s
1360000, 0, 240, 137, 0.010383, -->, 0.012s
5070000, 0, -1, 137, 0.144280, -->, 0.147s
1360000, 0, 240, 137, 0.006715, -->, 0.011s
5070000, 0, -1, 137, 0.157686, -->, 0.161s
1360000, 0, 240, 137, 0.010646, -->, 0.013s
5070000, 0, -1, 137, 0.159182, -->, 0.162s
1360000, 0, 240, 137, 0.009724, -->, 0.012s
5070000, 0, -1, 137, 0.152041, -->, 0.154s
1360000, 0, 240, 137, 0.005801, -->, 0.011s
5070000, 0, -1, 137, 0.164688, -->, 0.168s
 
1350000, 0, 240, 136, 0.006055, -->, 0.011s
5000000, 0, -1, 136, 0.148317, -->, 0.150s
1350000, 0, 240, 136, 0.006996, -->, 0.011s
5000000, 0, -1, 136, 0.149632, -->, 0.153s
1350000, 0, 240, 136, 0.008674, -->, 0.013s
5000000, 0, -1, 136, 0.142580, -->, 0.148s
1350000, 0, 240, 136, 0.010297, -->, 0.012s
5000000, 0, -1, 136, 0.144565, -->, 0.147s
1350000, 0, 240, 136, 0.008250, -->, 0.011s
5000000, 0, -1, 136, 0.147148, -->, 0.150s
1350000, 0, 240, 136, 0.007160, -->, 0.011s
5000000, 0, -1, 136, 0.153953, -->, 0.159s
1350000, 0, 240, 136, 0.007779, -->, 0.011s
5000000, 0, -1, 136, 0.144063, -->, 0.148s
1350000, 0, 240, 136, 0.007219, -->, 0.011s
5000000, 0, -1, 136, 0.150267, -->, 0.154s
1350000, 0, 240, 136, 0.009344, -->, 0.013s
5000000, 0, -1, 136, 0.147102, -->, 0.151s
1350000, 0, 240, 136, 0.007521, -->, 0.011s
5000000, 0, -1, 136, 0.145439, -->, 0.149s
 
1340000, 0, 240, 135, 0.007547, -->, 0.012s
4950000, 0, -1, 135, 0.141578, -->, 0.146s
1340000, 0, 240, 135, 0.009545, -->, 0.013s
4950000, 0, -1, 135, 0.142279, -->, 0.147s
1340000, 0, 240, 135, 0.006144, -->, 0.011s
4950000, 0, -1, 135, 0.141506, -->, 0.144s
1340000, 0, 240, 135, 0.010104, -->, 0.012s
4950000, 0, -1, 135, 0.143634, -->, 0.148s
1340000, 0, 240, 135, 0.010231, -->, 0.014s
4950000, 0, -1, 135, 0.141528, -->, 0.146s
1340000, 0, 240, 135, 0.008912, -->, 0.011s
4950000, 0, -1, 135, 0.144457, -->, 0.147s
1340000, 0, 240, 135, 0.006780, -->, 0.011s
4950000, 0, -1, 135, 0.142281, -->, 0.146s
1340000, 0, 240, 135, 0.007829, -->, 0.012s
4950000, 0, -1, 135, 0.142224, -->, 0.146s
1340000, 0, 240, 135, 0.011586, -->, 0.014s
4950000, 0, -1, 135, 0.147311, -->, 0.150s
1340000, 0, 240, 135, 0.009077, -->, 0.011s
4950000, 0, -1, 135, 0.143818, -->, 0.149s
 
1330000, 0, 240, 134, 0.006810, -->, 0.011s
4890000, 0, -1, 134, 0.145179, -->, 0.148s
1330000, 0, 240, 134, 0.009393, -->, 0.013s
4890000, 0, -1, 134, 0.142450, -->, 0.145s
1330000, 0, 240, 134, 0.006117, -->, 0.011s
4890000, 0, -1, 134, 0.137491, -->, 0.142s
1330000, 0, 240, 134, 0.008164, -->, 0.011s
4890000, 0, -1, 134, 0.139171, -->, 0.143s
1330000, 0, 240, 134, 0.005455, -->, 0.010s
4890000, 0, -1, 134, 0.140869, -->, 0.144s
1330000, 0, 240, 134, 0.008518, -->, 0.011s
4890000, 0, -1, 134, 0.139605, -->, 0.142s
1330000, 0, 240, 134, 0.007390, -->, 0.011s
4890000, 0, -1, 134, 0.141448, -->, 0.144s
1330000, 0, 240, 134, 0.006052, -->, 0.010s
4890000, 0, -1, 134, 0.141600, -->, 0.147s
1330000, 0, 240, 134, 0.007934, -->, 0.011s
